,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Colorado,D. Collier,2.18181818182,0,7,1.99145903571,72,22,2.33333333333,0,6,1.42886901662,77,30,1.21212121212,0,6,1.21854359169,40,24,22.5757575758,12,34,5.66254306292,745,33,1.63636363636,0,6,1.74675022932,54,20,7.51515151515,0,21,4.18420551092,248,31,6.12121212121,3,10,2.10293806016,202,33,2.66666666667,0,7,1.53432938663,88,31
38,Colorado,E. Stalzer,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,0,3,1.0,18,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.222222222222,0,1,0.440958551844,2,2,0.222222222222,0,1,0.440958551844,2,2
38,Colorado,G. King,3.54545454545,0,9,2.71674102891,117,28,4.54545454545,0,9,2.06293039586,150,32,2.0303030303,0,5,1.4248870237,67,27,25.3333333333,14,41,4.85197554267,836,33,2.69696969697,0,8,2.31145041701,89,28,13.8181818182,1,27,6.53095774683,456,33,10.1515151515,4,19,3.34590432583,335,33,4.45454545455,1,8,1.56306807855,147,33
38,Colorado,J. Fortune,2.27272727273,0,9,2.34883917171,75,23,3.57575757576,1,7,1.69614089609,118,33,1.66666666667,0,5,1.47196014439,55,25,23.0303030303,14,32,4.85724232773,760,33,1.60606060606,0,7,2.01462456086,53,20,10.4242424242,2,21,4.98767420141,344,33,8.93939393939,5,17,2.91482625918,295,33,4.33333333333,0,9,2.14573219826,143,32
38,Colorado,J. Repine,0.0,0,0,0.0,0,0,0.166666666667,0,1,0.408248290464,1,1,0.166666666667,0,1,0.408248290464,1,1,1.33333333333,1,2,0.516397779494,8,6,0.0,0,0,0.0,0,0,0.5,0,3,1.22474487139,3,1,0.5,0,1,0.547722557505,3,3,0.5,0,1,0.547722557505,3,3
38,Colorado,J. Scott,5.70967741935,0,12,3.46596353498,177,29,5.87096774194,0,11,2.20214948757,182,30,0.0967741935484,0,1,0.300537153519,3,3,30.4193548387,16,38,4.78730399807,943,31,4.29032258065,0,9,2.77120369018,133,29,16.1290322581,1,26,5.70813416967,500,31,11.0322580645,3,18,3.73705651521,342,31,0.290322580645,0,1,0.461414375379,9,9
38,Colorado,K. Guzonjic,0.538461538462,0,4,1.19828937903,7,3,0.538461538462,0,2,0.660225291774,7,6,0.153846153846,0,1,0.375533808099,2,2,4.07692307692,2,9,2.53184841771,53,13,0.307692307692,0,3,0.854850414265,4,2,1.53846153846,0,8,2.22168796997,20,7,1.46153846154,0,7,1.89804217618,19,9,0.307692307692,0,2,0.630425171956,4,3
38,Colorado,M. Lombard,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.5,1,2,0.547722557505,9,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.166666666667,0,1,0.408248290464,1,1,0.0,0,0,0.0,0,0
38,Colorado,T. Akyazili,1.125,0,7,1.66074215823,36,14,1.28125,0,4,1.22433326161,41,21,0.53125,0,2,0.671271062023,17,14,16.03125,6,38,6.44322287118,513,32,0.75,0,5,1.21814242506,24,12,3.84375,0,10,3.1429324195,123,26,3.8125,1,8,2.08585868448,122,32,1.8125,0,4,1.09064940702,58,28
38,Colorado,T. Fletcher,2.0,0,8,2.12132034356,66,22,2.21212121212,0,7,1.6155025487,73,31,1.06060606061,0,3,0.966287804545,35,23,19.7575757576,6,29,4.62351532272,652,33,1.66666666667,0,7,1.84842275107,55,20,7.15151515152,0,17,4.47298287025,236,32,5.66666666667,2,10,2.02587429686,187,33,3.06060606061,0,6,1.57994054357,101,32
