,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,USC,S. Aaron,20.0,12,27,5.059644256269406,220,11,1.7272727272727273,1.0,3.0,0.7862453931068965,19.0,11.0,0.18181818181818182,0.0,1.0,0.40451991747794525,2.0,2.0,1.0,0.0,3.0,1.0954451150103321,11.0,6.0,1.6363636363636365,0.0,4.0,1.3618169680781096,18.0,8.0,4.636363636363637,0,9,2.656039430156385,51,10,1.7272727272727273,0.0,3.0,0.9045340337332909,19.0,10.0,5.636363636363637,2.0,9.0,2.2922795323750234,62.0,11.0
30,USC,S. Dhillon,1.0,1,1,,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
52,Florida State,B. Allen,7.5,6,9,2.1213203435596424,15,2,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0
52,Florida State,C. Koumadje,6.111111111111111,1,11,3.370624736026114,55,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,2.0,0.6666666666666666,2.0,1.0,1.3333333333333333,0,4,1.4142135623730951,12,5,0.6666666666666666,0.0,2.0,0.7071067811865476,6.0,5.0,1.1111111111111112,0.0,2.0,0.927960727138337,10.0,6.0
52,Florida State,C. Walker,11.333333333333334,3,16,4.330127018922194,102,9,1.7777777777777777,0.0,4.0,1.481365736219265,16.0,7.0,0.3333333333333333,0.0,2.0,0.7071067811865476,3.0,2.0,0.3333333333333333,0.0,1.0,0.5,3.0,3.0,1.2222222222222223,0.0,3.0,1.092906420717,11.0,6.0,2.888888888888889,0,8,2.619372274250285,26,7,1.1111111111111112,0.0,3.0,0.927960727138337,10.0,7.0,4.555555555555555,1.0,10.0,2.9202359113225387,41.0,9.0
52,Florida State,D. Bacon,29.11111111111111,20,33,3.8873012632302,262,9,5.666666666666667,2.0,9.0,2.29128784747792,51.0,9.0,2.111111111111111,0.0,6.0,1.90029237516523,19.0,7.0,1.8888888888888888,0.0,5.0,1.90029237516523,17.0,7.0,2.7777777777777777,0.0,6.0,2.279132388529557,25.0,7.0,15.11111111111111,0,29,7.817359599705717,136,8,5.555555555555555,0.0,11.0,3.1269438398822866,50.0,8.0,13.666666666666666,4.0,18.0,4.55521678957215,123.0,9.0
52,Florida State,J. Isaac,27.555555555555557,25,32,2.3511226632776476,248,9,2.7777777777777777,1.0,5.0,1.3944333775567925,25.0,9.0,1.0,0.0,2.0,0.8660254037844386,9.0,6.0,2.4444444444444446,0.0,8.0,2.5055493963954847,22.0,7.0,3.3333333333333335,0.0,10.0,3.0413812651491097,30.0,7.0,11.0,4,19,5.522680508593631,99,9,3.7777777777777777,1.0,6.0,1.6414763002993507,34.0,9.0,8.0,6.0,11.0,1.732050807568877,72.0,9.0
52,Florida State,J. Smith,16.11111111111111,7,27,5.510091751605513,145,9,0.2222222222222222,0.0,1.0,0.44095855184409843,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,2.0,0.8333333333333334,7.0,5.0,1.3333333333333333,0.0,3.0,1.118033988749895,12.0,6.0,4.555555555555555,0,7,2.242270674512285,41,8,1.8888888888888888,0.0,3.0,1.0540925533894598,17.0,8.0,3.4444444444444446,2.0,5.0,1.1303883305208782,31.0,9.0
52,Florida State,M. Ojo,11.444444444444445,6,18,4.186618895693489,103,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,4.0,1.6583123951777,12.0,4.0,1.5555555555555556,0.0,4.0,1.8782379449307742,14.0,4.0,3.7777777777777777,0,8,3.032234233110042,34,7,1.2222222222222223,0.0,3.0,0.97182531580755,11.0,7.0,2.888888888888889,1.0,5.0,1.452966314513558,26.0,9.0
52,Florida State,P. Cofer,12.333333333333334,6,23,4.636809247747852,111,9,0.7777777777777778,0.0,2.0,0.6666666666666667,7.0,6.0,0.2222222222222222,0.0,1.0,0.44095855184409843,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,2.4444444444444446,0,5,1.7400510848184252,22,7,1.1111111111111112,0.0,2.0,0.7817359599705717,10.0,7.0,2.5555555555555554,1.0,4.0,1.1303883305208782,23.0,9.0
52,Florida State,P. Savoy,6.625,2,15,5.0691644845505435,53,8,1.875,0.0,7.0,2.4748737341529163,15.0,5.0,0.75,0.0,2.0,0.8864052604279182,6.0,4.0,0.25,0.0,2.0,0.7071067811865476,2.0,1.0,0.75,0.0,2.0,1.0350983390135313,6.0,3.0,3.25,0,10,3.494894235064305,26,5,1.125,0.0,4.0,1.3562026818605373,9.0,5.0,2.5,0.0,8.0,2.9277002188455996,20.0,6.0
52,Florida State,T. Forrest,15.777777777777779,5,22,6.057593948462083,142,9,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,5.0,1.7159383568311668,16.0,6.0,2.5555555555555554,0.0,7.0,2.650995620097811,23.0,6.0,4.666666666666667,0,12,4.06201920231798,42,7,1.4444444444444444,0.0,5.0,1.5898986690282426,13.0,6.0,4.0,1.0,8.0,1.9364916731037085,36.0,9.0
52,Florida State,T. Mann,24.555555555555557,19,33,4.304390523381652,221,9,0.7777777777777778,0.0,2.0,0.8333333333333334,7.0,5.0,0.3333333333333333,0.0,1.0,0.5,3.0,3.0,1.5555555555555556,0.0,3.0,1.0137937550497031,14.0,7.0,2.4444444444444446,0.0,6.0,1.9436506316151,22.0,7.0,7.222222222222222,2,15,4.465920335658088,65,9,2.6666666666666665,0.0,7.0,2.29128784747792,24.0,7.0,5.333333333333333,2.0,9.0,2.4494897427831783,48.0,9.0
55,Jacksonville State,A. Spears,10.285714285714286,2,21,5.716757707067765,144,14,1.5714285714285714,0.0,5.0,1.3985864135061359,22.0,11.0,0.5714285714285714,0.0,3.0,0.9376144618769908,8.0,5.0,0.8571428571428571,0.0,2.0,0.8644378215075665,12.0,8.0,1.2857142857142858,0.0,4.0,1.3259870882635918,18.0,8.0,4.285714285714286,0,14,3.688413697566422,60,12,1.4285714285714286,0.0,5.0,1.3424596091494905,20.0,11.0,2.9285714285714284,0.0,7.0,1.9792883614022536,41.0,13.0
55,Jacksonville State,A. Statam,11.88888888888889,4,24,5.634858825820582,214,18,1.7222222222222223,0.0,5.0,1.5264551613058024,31.0,14.0,0.5555555555555556,0.0,3.0,0.7838233761296739,10.0,8.0,0.6666666666666666,0.0,6.0,1.4950900031928038,12.0,5.0,0.9444444444444444,0.0,8.0,1.9545489090602202,17.0,6.0,3.4444444444444446,0,9,2.7272529212986507,62,14,1.1111111111111112,0.0,3.0,1.0226199851298272,20.0,12.0,3.111111111111111,0.0,7.0,1.7111705277859943,56.0,17.0
55,Jacksonville State,C. Cunningham,25.42105263157895,9,37,6.752084365205593,483,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263157894736842,0.0,9.0,2.1302609454962163,24.0,11.0,2.3684210526315788,0.0,10.0,2.7327342090496,45.0,14.0,8.105263157894736,0,14,4.2412620873470255,154,18,3.4210526315789473,0.0,6.0,1.8948992782873189,65.0,18.0,5.473684210526316,0.0,10.0,2.4351231101124045,104.0,18.0
55,Jacksonville State,D. Curry,3.4,1,8,2.7928480087537886,17,5,0.2,0.0,1.0,0.4472135954999579,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.2247448713915892,5.0,3.0,1.4,0.0,4.0,1.6733200530681511,7.0,3.0,1.4,0,3,1.51657508881031,7,3,0.2,0.0,1.0,0.447213595499958,1.0,1.0,0.8,0.0,2.0,0.8366600265340756,4.0,3.0
55,Jacksonville State,D. Green,6.055555555555555,0,18,5.318914332192484,109,17,0.3888888888888889,0.0,3.0,0.7775443160352296,7.0,5.0,0.2222222222222222,0.0,3.0,0.7320844981409594,4.0,2.0,0.2222222222222222,0.0,2.0,0.5483188805533161,4.0,3.0,0.5,0.0,2.0,0.8574929257125442,9.0,5.0,1.1111111111111112,0,9,2.3736020997851717,20,5,0.3333333333333333,0.0,3.0,0.7669649888473704,6.0,4.0,1.0555555555555556,0.0,6.0,1.696786659341787,19.0,8.0
55,Jacksonville State,D. Jones,8.375,1,14,4.240535680446853,67,8,0.25,0.0,1.0,0.46291004988627577,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,2.0,0.9161253813129043,5.0,3.0,0.75,0.0,2.0,1.0350983390135313,6.0,3.0,1.625,0,4,1.5059406173077154,13,5,0.5,0.0,1.0,0.5345224838248488,4.0,4.0,1.25,0.0,2.0,0.8864052604279183,10.0,6.0
55,Jacksonville State,E. Durham,32.421052631578945,22,39,5.439728235385826,616,19,4.315789473684211,1.0,8.0,2.0830701588159983,82.0,19.0,2.210526315789474,0.0,6.0,1.7184924714030627,42.0,17.0,0.8421052631578947,0.0,4.0,1.213953957333768,16.0,8.0,1.5263157894736843,0.0,6.0,1.7116730299340202,29.0,12.0,10.631578947368421,4,19,4.681055511501053,202,19,3.789473684210526,2.0,6.0,1.6186052764450238,72.0,19.0,6.894736842105263,2.0,11.0,2.1316330943956574,131.0,19.0
55,Jacksonville State,G. Tucker,28.473684210526315,12,36,7.4039660622056065,541,19,5.315789473684211,0.0,10.0,2.5177730808295067,101.0,18.0,1.7894736842105263,0.0,5.0,1.6186052764450238,34.0,14.0,2.736842105263158,0.0,7.0,2.4230858485080065,52.0,16.0,3.1578947368421053,0.0,8.0,2.651271349010107,60.0,16.0,10.31578947368421,0,24,6.716915889329528,196,18,2.8947368421052633,0.0,7.0,2.1054093516491506,55.0,16.0,8.578947368421053,1.0,17.0,3.404503381530675,163.0,19.0
55,Jacksonville State,J. Cross,11.411764705882353,4,20,4.874151509870869,194,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,3.0,1.1440382552221602,18.0,9.0,1.411764705882353,0.0,4.0,1.4168108346481794,24.0,10.0,5.294117647058823,0,14,4.440786893704101,90,15,2.1176470588235294,0.0,6.0,1.9963201440768608,36.0,14.0,4.235294117647059,0.0,11.0,3.192362208551567,72.0,16.0
55,Jacksonville State,M. Abuarisha,2.0,1,3,1.4142135623730951,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Jacksonville State,M. Drumwright,32.05263157894737,16,39,6.204601197771846,609,19,4.578947368421052,1.0,8.0,1.7421503147829254,87.0,19.0,1.8421052631578947,0.0,4.0,1.302269723501448,35.0,17.0,1.736842105263158,0.0,7.0,2.4000487324487088,33.0,11.0,2.263157894736842,0.0,7.0,2.6424337532568107,43.0,12.0,11.894736842105264,3,20,5.772489707821105,226,19,4.157894736842105,1.0,8.0,2.0886773564663366,79.0,19.0,9.631578947368421,4.0,14.0,3.0949874585240322,183.0,19.0
55,Jacksonville State,N. Giga,28.94736842105263,14,40,7.321761204416799,550,19,0.8947368421052632,0.0,3.0,1.0485300208760657,17.0,10.0,0.21052631578947367,0.0,1.0,0.41885390829169555,4.0,4.0,1.5263157894736843,0.0,4.0,1.1722922015640782,29.0,15.0,2.3684210526315788,0.0,5.0,1.5709348354753425,45.0,15.0,12.052631578947368,2,20,5.169071313651422,229,19,5.157894736842105,1.0,9.0,2.409775413572736,98.0,19.0,10.052631578947368,1.0,24.0,4.994148622922255,191.0,19.0
55,Jacksonville State,T. Edwards,14.578947368421053,1,33,10.704701923680723,277,19,0.42105263157894735,0.0,2.0,0.6069769786668839,8.0,7.0,0.05263157894736842,0.0,1.0,0.22941573387056177,1.0,1.0,1.1578947368421053,0.0,4.0,1.675415633166782,22.0,8.0,1.7894736842105263,0.0,8.0,2.4399213869034813,34.0,10.0,4.473684210526316,0,19,5.621075629100731,85,14,1.631578947368421,0.0,7.0,2.1398475105532757,31.0,12.0,3.5789473684210527,0.0,11.0,3.4369849428061254,68.0,14.0
57,Florida,C. Barry,22.636363636363637,12,30,4.945153734166962,249,11,3.272727272727273,1.0,6.0,1.4206272622267315,36.0,11.0,1.0909090909090908,0.0,3.0,0.9438798074485389,12.0,8.0,3.0,0.0,11.0,3.255764119219941,33.0,8.0,3.3636363636363638,0.0,12.0,3.4430430515091524,37.0,8.0,11.545454545454545,2,30,7.6467461885907575,127,11,3.727272727272727,1.0,8.0,2.101947149236112,41.0,11.0,9.0,4.0,17.0,3.847076812334269,99.0,11.0
57,Florida,C. Chiozza,22.5,15,28,4.814750064314676,270,12,3.5833333333333335,2.0,6.0,1.378954368902449,43.0,12.0,1.25,0.0,3.0,1.0552897060221726,15.0,9.0,1.4166666666666667,0.0,4.0,1.4433756729740645,17.0,7.0,1.6666666666666667,0.0,4.0,1.497472618255253,20.0,8.0,9.0,0,16,4.767312946227961,108,11,3.1666666666666665,0.0,6.0,1.898963034411309,38.0,11.0,6.416666666666667,2.0,10.0,2.274696116900546,77.0,12.0
57,Florida,D. Robinson,25.416666666666668,16,39,7.254570137422884,305,12,3.0833333333333335,0.0,8.0,2.151461800448216,37.0,11.0,1.0833333333333333,0.0,5.0,1.6764862244009227,13.0,5.0,2.0,0.0,5.0,1.8090680674665818,24.0,9.0,3.25,1.0,7.0,2.0943647333651403,39.0,12.0,10.416666666666666,0,24,6.0371325724196,125,11,3.6666666666666665,0.0,9.0,2.2696949467968492,44.0,11.0,8.666666666666666,5.0,15.0,3.2844906435973886,104.0,12.0
57,Florida,E. Hester,6.5,1,17,6.458659745975609,52,8,0.875,0.0,5.0,1.7268882005337975,7.0,3.0,0.75,0.0,5.0,1.7525491637693285,6.0,2.0,0.125,0.0,1.0,0.3535533905932738,1.0,1.0,0.25,0.0,2.0,0.7071067811865476,2.0,1.0,2.625,0,16,5.527528509973641,21,3,0.875,0.0,5.0,1.7268882005337975,7.0,3.0,1.0,0.0,5.0,1.7728105208558367,8.0,3.0
57,Florida,G. Gak,3.0,1,4,1.7320508075688772,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,1.1547005383792517,2.0,1.0,2.0,0,4,2.0,6,2,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0
57,Florida,J. Egbunu,18.88888888888889,8,27,5.577733510227171,170,9,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,2.4444444444444446,0.0,5.0,1.5898986690282426,22.0,8.0,3.7777777777777777,0.0,7.0,2.386303510546059,34.0,8.0,7.444444444444445,5,11,1.9436506316151,67,9,2.4444444444444446,1.0,4.0,0.8819171036881969,22.0,9.0,4.333333333333333,3.0,6.0,1.4142135623730951,39.0,9.0
57,Florida,J. Leon,22.083333333333332,11,33,6.841827684223424,265,12,3.8333333333333335,1.0,7.0,1.9462473604038073,46.0,12.0,1.5,0.0,3.0,1.0,18.0,10.0,1.5,0.0,4.0,1.6787441193290353,18.0,7.0,1.8333333333333333,0.0,6.0,1.9462473604038073,22.0,8.0,8.0,0,15,4.327501903786147,96,11,2.5,0.0,5.0,1.4459976109624422,30.0,11.0,6.0,3.0,11.0,2.3741027013091993,72.0,12.0
57,Florida,K. Allen,26.25,18,35,5.910314558618534,315,12,4.583333333333333,0.0,11.0,3.0883456393154556,55.0,11.0,1.8333333333333333,0.0,5.0,1.7494587907710375,22.0,9.0,2.1666666666666665,0.0,9.0,2.367712103711219,26.0,10.0,2.8333333333333335,0.0,10.0,2.691175253012007,34.0,11.0,11.666666666666666,1,24,6.840166576032984,140,12,3.8333333333333335,0.0,9.0,2.480224818744291,46.0,11.0,8.666666666666666,2.0,17.0,4.9787426914712904,104.0,12.0
57,Florida,K. Hayes,18.5,10,27,5.231026320296656,222,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,0.0,6.0,1.9286515936521478,35.0,11.0,4.333333333333333,0.0,9.0,2.7080128015453204,52.0,11.0,8.083333333333334,2,20,4.737823307909414,97,12,2.5833333333333335,0.0,7.0,1.729862492345632,31.0,11.0,4.083333333333333,3.0,11.0,2.2746961169005466,49.0,12.0
57,Florida,K. Hill,29.333333333333332,20,36,5.140451577852128,352,12,0.6666666666666666,0.0,2.0,0.778498944161523,8.0,6.0,0.08333333333333333,0.0,1.0,0.2886751345948129,1.0,1.0,1.4166666666666667,0.0,5.0,1.5050420310248864,17.0,8.0,2.3333333333333335,0.0,6.0,2.059714602177749,28.0,9.0,10.333333333333334,4,21,4.438126822992973,124,12,4.416666666666667,2.0,10.0,2.0652243256245835,53.0,12.0,10.416666666666666,5.0,15.0,2.968266507678524,125.0,12.0
57,Florida,K. Stone,13.333333333333334,2,23,6.139785802205945,160,12,1.5833333333333333,0.0,3.0,0.90033663737852,19.0,11.0,0.4166666666666667,0.0,3.0,0.90033663737852,5.0,3.0,0.5833333333333334,0.0,3.0,1.1645001528813148,7.0,3.0,1.1666666666666667,0.0,5.0,2.1248885888797826,14.0,3.0,3.0,0,14,4.451761653343743,36,6,1.0,0.0,4.0,1.4142135623730951,12.0,5.0,2.75,0.0,6.0,1.864744681524183,33.0,11.0
57,Florida,S. Rimmer,3.875,1,10,2.9001231500945415,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.7071067811865476,2.0,1.0,0.25,0.0,2.0,0.7071067811865476,2.0,1.0,0.75,0,2,1.0350983390135313,6,3,0.25,0.0,1.0,0.4629100498862757,2.0,2.0,0.75,0.0,2.0,0.8864052604279183,6.0,4.0
66,Iowa State,D. Bowie,17.88888888888889,9,31,6.863753427324666,161,9,0.5555555555555556,0.0,1.0,0.5270462766947299,5.0,5.0,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,0.5555555555555556,0.0,2.0,0.7264831572567789,5.0,4.0,1.2222222222222223,0.0,4.0,1.3944333775567928,11.0,5.0,4.666666666666667,0,13,4.415880433163924,42,7,2.0,0.0,6.0,2.0615528128088303,18.0,6.0,4.0,1.0,10.0,2.9154759474226504,36.0,9.0
66,Iowa State,D. Burton,31.272727272727273,17,40,6.842381297339532,344,11,3.909090909090909,1.0,9.0,2.4271195048676715,43.0,11.0,1.4545454545454546,0.0,7.0,2.1148823307047775,16.0,6.0,2.1818181818181817,0.0,6.0,2.0404990476930793,24.0,8.0,3.1818181818181817,0.0,8.0,2.786330268226716,35.0,8.0,14.545454545454545,2,31,8.858483350592655,160,11,5.454545454545454,0.0,11.0,3.3574882386580702,60.0,10.0,13.0,6.0,21.0,4.449719092257398,143.0,11.0
66,Iowa State,D. Jackson,16.272727272727273,5,25,5.9176162276867705,179,11,2.8181818181818183,0.0,6.0,1.8877596148970779,31.0,10.0,1.0909090909090908,0.0,4.0,1.5782614139961386,12.0,5.0,1.3636363636363635,0.0,4.0,1.5015143870590968,15.0,6.0,1.4545454545454546,0.0,4.0,1.6348477827391985,16.0,6.0,6.636363636363637,0,16,6.0872444878241465,73,8,2.090909090909091,0.0,6.0,2.119176512447486,23.0,7.0,5.363636363636363,2.0,10.0,2.802596198981483,59.0,11.0
66,Iowa State,M. Holden,9.875,1,25,7.529703086538577,79,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.0,0.8864052604279182,6.0,4.0,1.5,0.0,4.0,1.4142135623730951,12.0,5.0,0.75,0,2,0.8864052604279182,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.46291004988627577,2.0,2.0
66,Iowa State,M. Morris,38.63636363636363,34,49,4.6102652260521255,425,11,4.2727272727272725,1.0,6.0,1.5550504230351565,47.0,11.0,1.6363636363636365,0.0,4.0,1.2862913567871996,18.0,9.0,3.3636363636363638,0.0,6.0,1.747725795010606,37.0,10.0,4.181818181818182,1.0,6.0,1.7786613965666325,46.0,11.0,17.727272727272727,9,30,7.226214902573949,195,11,6.363636363636363,3.0,10.0,2.6934263410283665,70.0,11.0,15.090909090909092,11.0,18.0,2.119176512447486,166.0,11.0
66,Iowa State,M. Thomas,32.81818181818182,21,44,6.400284084604086,361,11,6.7272727272727275,3.0,10.0,2.2401298663653,74.0,11.0,2.727272727272727,0.0,5.0,1.3483997249264843,30.0,10.0,1.3636363636363635,0.0,6.0,2.2482316283126735,15.0,4.0,1.4545454545454546,0.0,6.0,2.2522715805886446,16.0,4.0,12.818181818181818,0,20,5.862050525510366,141,10,4.363636363636363,0.0,7.0,2.0626549528569855,48.0,10.0,9.818181818181818,5.0,14.0,3.2807981290588977,108.0,11.0
66,Iowa State,S. Young,18.3,3,33,12.356284950492919,183,10,0.1,0.0,1.0,0.31622776601683794,1.0,1.0,0.1,0.0,1.0,0.31622776601683794,1.0,1.0,0.8,0.0,2.0,0.9189365834726815,8.0,5.0,1.0,0.0,3.0,1.1547005383792515,10.0,5.0,3.7,0,18,5.518655230720213,37,6,1.4,0.0,8.0,2.4585451886114367,14.0,5.0,2.5,0.0,10.0,3.0276503540974917,25.0,8.0
77,Northwestern,A. Falzon,6.0,6,6,,6,1,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,1.0,1.0
77,Northwestern,B. Benson,6.444444444444445,1,15,4.901813723284247,58,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,4.0,1.4142135623730951,6.0,2.0,1.0,0.0,5.0,2.0,9.0,2.0,1.7777777777777777,0,8,3.073181485764296,16,3,0.5555555555555556,0.0,2.0,0.8819171036881969,5.0,3.0,1.1111111111111112,0.0,4.0,1.6914819275153699,10.0,4.0
77,Northwestern,B. McIntosh,35.0,30,40,3.265986323710904,350,10,3.7,2.0,7.0,1.567021236472421,37.0,10.0,1.0,0.0,3.0,0.9428090415820634,10.0,7.0,3.1,0.0,7.0,1.9119507199599983,31.0,9.0,3.5,0.0,8.0,2.2236106773543893,35.0,9.0,14.9,6,25,6.573515886579352,149,10,5.4,2.0,10.0,2.7568097504180447,54.0,10.0,14.5,9.0,23.0,4.600724580614088,145.0,10.0
77,Northwestern,C. Hall,1.0,1,1,,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
77,Northwestern,D. Pardon,31.625,26,35,2.9730936268953445,253,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,4.0,1.7525491637693282,10.0,4.0,2.0,0.0,7.0,2.449489742783178,16.0,5.0,8.25,2,13,3.654742515847438,66,8,3.5,1.0,6.0,1.6035674514745464,28.0,8.0,6.5,3.0,10.0,2.390457218668787,52.0,8.0
77,Northwestern,G. Skelly,18.5,10,29,6.50213640104372,185,10,2.0,1.0,3.0,0.816496580927726,20.0,10.0,0.9,0.0,2.0,0.875595035770913,9.0,6.0,1.2,0.0,3.0,1.0327955589886444,12.0,7.0,1.7,0.0,5.0,1.5670212364724212,17.0,7.0,5.5,0,12,4.249182927993988,55,8,1.7,0.0,4.0,1.4181364924121764,17.0,7.0,4.1,1.0,9.0,2.2335820757001272,41.0,10.0
77,Northwestern,I. Brown,16.6,6,34,8.934328302800509,166,10,1.9,0.0,4.0,1.5238839267549946,19.0,8.0,0.4,0.0,1.0,0.5163977794943222,4.0,4.0,1.3,0.0,4.0,1.4181364924121764,13.0,6.0,1.8,0.0,4.0,1.5491933384829668,18.0,7.0,6.5,2,11,3.5355339059327378,65,10,2.4,0.0,4.0,1.429840705968481,24.0,9.0,6.8,0.0,14.0,4.871686908385363,68.0,9.0
77,Northwestern,J. Ash,2.6,0,7,2.9664793948382653,13,3,0.2,0.0,1.0,0.447213595499958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.447213595499958,1.0,1.0
77,Northwestern,N. Taphorn,10.444444444444445,2,21,5.960518247415889,94,9,1.7777777777777777,0.0,4.0,1.7873008824606014,16.0,6.0,0.7777777777777778,0.0,2.0,0.8333333333333334,7.0,5.0,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,2.7777777777777777,0,8,2.773886162848873,25,6,0.8888888888888888,0.0,3.0,1.0540925533894598,8.0,5.0,2.111111111111111,0.0,5.0,2.0275875100994067,19.0,7.0
77,Northwestern,S. Lindsey,32.875,26,36,3.1367635732209274,263,8,6.375,4.0,9.0,1.7677669529663687,51.0,8.0,2.0,0.0,5.0,1.6035674514745464,16.0,7.0,2.875,0.0,8.0,2.748376143938713,23.0,6.0,3.5,0.0,9.0,3.251373336211726,28.0,6.0,15.125,2,31,8.6427095619041,121,8,5.125,1.0,9.0,2.4748737341529163,41.0,8.0,12.875,11.0,15.0,1.5526475085202969,103.0,8.0
77,Northwestern,S. Lumpkin,28.0,22,34,4.163331998932266,280,10,1.9,0.0,3.0,1.1005049346146119,19.0,9.0,0.4,0.0,1.0,0.5163977794943222,4.0,4.0,1.0,0.0,3.0,1.1547005383792515,10.0,5.0,1.6,0.0,5.0,1.8973665961010275,16.0,5.0,5.2,0,10,3.8528488738133038,52,8,1.9,0.0,4.0,1.5238839267549946,19.0,8.0,4.1,1.0,8.0,2.378141197564929,41.0,10.0
