team_id,game_num,game_id,game_location,opp_id
61,2,401823036,home,2379
61,3,401828576,home,2413
61,4,401826713,home,59
61,5,401829420,home,50
61,6,401809309,home,2752
61,7,401831230,home,228
61,8,401826833,home,2635
61,9,401806369,away,52
61,10,401819848,home,2132
61,11,401826775,home,2717
61,12,401825391,home,2698
61,13,401812364,home,112358
61,14,401808146,home,2
61,15,401808153,away,57
61,16,401808165,away,2579
61,17,401808174,home,145
61,18,401808178,home,8
61,19,401808190,away,142
61,20,401808198,away,251
61,21,401808201,home,2633
61,22,401808209,home,245
61,23,401808221,away,99
61,24,401808230,home,57
61,25,401808239,away,201
61,26,401808245,away,96
61,27,401808251,home,251
61,28,401808261,away,238
61,29,401808267,home,2579
61,30,401808277,home,333
61,31,401808284,away,344
61,32,401851563,home,145
248,1,401824809,home,2329
248,2,401824810,home,119
248,3,401824811,home,2473
248,4,401809305,home,2
248,5,401812629,home,2520
248,6,401817481,home,183
248,7,401824812,home,2633
248,8,401831217,home,87
248,9,401824813,home,52
248,10,401824814,home,2296
248,11,401808901,home,2443
248,12,401820294,home,8
248,13,401823001,home,2393
248,14,401827595,away,2132
248,15,401827600,home,2641
248,16,401827609,away,239
248,17,401827616,home,277
248,18,401827631,home,9
248,19,401827646,away,2641
248,20,401827650,away,2628
248,21,401827654,home,2132
248,22,401827661,home,2116
248,23,401827666,away,252
248,24,401827676,away,254
248,25,401827681,home,2306
248,26,401820819,away,66
248,27,401827695,home,12
248,28,401820820,away,2305
248,29,401827711,home,38
248,30,401827721,home,239
248,31,401827728,away,197
248,32,401851300,home,252
248,33,401851305,home,2305
248,34,401851306,home,12
219,1,401812573,home,-1
219,2,401812574,away,44
219,3,401812575,away,2507
219,4,401812576,home,2603
219,5,401812577,away,2182
219,6,401812578,home,2771
219,7,401812579,home,2325
219,8,401812580,home,2275
219,9,401831240,away,222
219,10,401812581,home,322
219,11,401812582,away,164
219,12,401812583,away,2244
219,13,401812584,home,2885
219,14,401812585,away,163
219,15,401812586,home,225
219,16,401812587,away,159
219,17,401812588,away,108
219,18,401812589,home,43
219,19,401812590,away,171
219,20,401812591,away,172
219,21,401812592,home,163
219,22,401812593,home,171
219,23,401812594,home,172
219,24,401812595,away,43
219,25,401812596,home,159
219,26,401812597,home,108
219,27,401818565,away,225
219,28,401851436,home,108
219,29,401851437,home,43
2250,1,401824031,home,2640
2250,2,401824032,home,201
2250,3,401820831,home,156
2250,4,401819815,away,9
2250,5,401823542,home,253
2250,6,401812263,home,333
2250,7,401824033,home,120
2250,8,401831214,home,130
2250,9,401824034,home,96
2250,10,401823448,home,2454
2250,11,401813763,home,26
2250,12,401824035,home,2097
2250,13,401824036,home,2483
2250,14,401829163,away,2492
2250,15,401829169,away,301
2250,16,401829180,home,2547
2250,17,401829181,home,2351
2250,18,401829190,home,2541
2250,19,401829197,away,265
2250,20,401829203,away,2547
2250,21,401829210,home,2492
2250,22,401829214,home,2539
2250,23,401829225,home,2608
2250,24,401829227,away,2501
2250,25,401829233,away,204
2250,26,401829244,home,265
2250,27,401829245,away,2541
2250,28,401829250,away,2539
2250,29,401829255,home,279
2250,30,401829260,home,2501
2250,31,401829265,away,2608
2250,32,401851759,home,204
2250,33,401851762,home,2541
112358,1,401812350,away,87
112358,2,401812351,away,85
112358,3,401812353,away,2005
112358,4,401812354,home,256
112358,5,401812355,away,2230
112358,6,401812356,away,356
112358,7,401812357,away,2623
112358,8,401812359,home,2737
112358,9,401812360,away,2329
112358,10,401812361,home,2325
112358,11,401812362,away,344
112358,12,401812363,away,2229
112358,13,401812364,away,61
112358,14,401812365,home,2115
112358,15,401812366,away,2130
112358,16,401812367,home,2385
112358,17,401812368,home,2598
112358,18,401812319,away,161
112358,19,401812339,away,2330
112358,20,401812369,away,284
112358,21,401812341,home,2330
112358,22,401812371,away,2115
112358,23,401812372,home,2441
112358,24,401812373,home,284
112358,25,401812374,away,2681
112358,26,401812375,away,2441
112358,27,401859836,home,2681
112358,28,401812376,away,2598
112358,29,401812377,away,2385
112358,30,401812378,home,2130
112358,31,401812332,home,161
112358,32,401851513,home,2130
112358,33,401851519,home,2681
112358,34,401851521,home,2385
2641,1,401819898,home,2815
2641,2,401819899,home,2534
2641,3,401811097,away,356
2641,4,401819900,home,270
2641,5,401817531,home,154
2641,6,401823637,home,2509
2641,7,401808897,home,2443
2641,8,401819901,home,2751
2641,9,401819902,home,99
2641,10,401826789,home,8
2641,11,401819903,home,2458
2641,12,401817237,home,150
2641,13,401819904,home,2737
2641,14,401827598,home,197
2641,15,401827600,away,248
2641,16,401827610,away,38
2641,17,401827623,home,254
2641,18,401827628,home,252
2641,19,401827632,away,239
2641,20,401827646,home,248
2641,21,401827653,away,2116
2641,22,401820817,home,2305
2641,23,401827672,away,277
2641,24,401827678,home,38
2641,25,401827679,away,12
2641,26,401827686,away,9
2641,27,401827698,home,2306
2641,28,401827704,home,2132
2641,29,401827712,away,66
2641,30,401827719,home,2628
2641,31,401827724,away,252
2641,32,401851296,home,66
338,1,401828335,home,-1
338,2,401828336,away,50
338,3,401828337,home,-1
338,4,401826813,home,58
338,5,401828338,home,242
338,6,401828339,home,198
338,7,401823231,away,526
338,8,401828340,home,2296
338,9,401828341,home,2247
338,10,401828342,home,-1
338,11,401822999,away,2393
338,12,401812268,home,333
338,13,401804860,away,2335
338,14,401804866,away,48
338,15,401804868,home,2623
338,16,401804873,home,55
338,17,401804880,home,2229
338,18,401804889,away,98
338,19,401804891,away,2534
338,20,401804895,away,2348
338,21,401804904,home,98
338,22,401804907,home,166
338,23,401804919,away,55
338,24,401804926,home,2393
338,25,401804929,home,2534
338,26,401804935,away,2623
338,27,401804940,home,2348
338,28,401804949,home,2335
338,29,401804956,home,48
338,30,401804960,away,2638
338,31,401804966,away,166
338,32,401851411,home,98
338,33,401851414,home,2534
338,34,401851415,home,2348
96,1,401826746,home,2447
96,2,401822330,home,2674
96,3,401817241,away,97
96,4,401822356,home,2197
96,5,401827221,home,127
96,6,401820187,home,2352
96,7,401826832,home,2635
96,8,401806365,home,153
96,9,401824034,home,2250
96,10,401828738,home,2428
96,11,401827208,home,84
96,12,401809306,home,2599
96,13,401823223,home,91
96,14,401808152,away,333
96,15,401808157,home,142
96,16,401808163,home,344
96,17,401808169,away,99
96,18,401808181,away,2633
96,19,401808185,home,251
96,20,401808194,home,145
96,21,401808205,away,238
96,22,401808207,away,8
96,23,401808216,home,201
96,24,401808220,home,2633
96,25,401808234,away,57
96,26,401808245,home,61
96,27,401808250,away,2
96,28,401808260,away,2579
96,29,401808268,home,238
96,30,401808275,away,245
96,31,401808281,home,57
96,32,401851557,home,99
96,33,401851561,home,142
96,34,401851565,home,57
258,1,401812625,home,2520
258,2,401817487,home,2428
258,3,401817488,home,2261
258,4,401817489,home,276
258,5,401817490,home,77
258,6,401817491,home,2086
258,7,401817492,home,2511
258,8,401806379,away,251
258,9,401813441,home,2168
258,10,401817513,home,2379
258,11,401817514,home,120
258,12,401817515,home,44
258,13,401820641,away,259
258,14,401820646,away,152
258,15,401820654,home,25
258,16,401820664,home,24
258,17,401820669,away,97
258,18,401820680,away,2567
258,19,401820697,home,153
258,20,401820703,away,87
258,21,401820705,away,103
258,22,401820716,home,221
258,23,401820728,home,183
258,24,401820734,away,52
258,25,401817516,home,194
258,26,401820750,away,59
258,27,401820760,home,2390
258,28,401820763,home,152
258,29,401820771,away,150
258,30,401820785,home,154
258,31,401820794,home,259
258,32,401851177,home,152
258,33,401851181,home,2390
258,34,401851183,home,150
2541,1,401824118,home,-1
2541,2,401824119,home,2377
2541,3,401823559,away,2752
2541,4,401824120,home,2440
2541,5,401823557,home,304
2541,6,401824121,home,309
2541,7,401817187,home,139
2541,8,401830751,home,135
2541,9,401824028,home,3101
2541,10,401824122,away,167
2541,11,401819821,home,9
2541,12,401824123,home,249
2541,13,401824124,home,2350
2541,14,401829167,away,204
2541,15,401829173,away,2501
2541,16,401829177,home,2492
2541,17,401829185,home,301
2541,18,401829190,away,2250
2541,19,401829192,home,2351
2541,20,401829199,home,279
2541,21,401829206,home,2608
2541,22,401829215,away,301
2541,23,401829220,home,2539
2541,24,401829226,away,2351
2541,25,401829231,away,279
2541,26,401829237,away,265
2541,27,401829243,home,2547
2541,28,401829245,home,2250
2541,29,401829259,away,2539
2541,30,401829262,away,2608
2541,31,401829266,home,204
2541,32,401851757,home,279
2541,33,401851760,home,2608
2541,34,401851762,home,2250
70,1,401823508,away,265
70,2,401823509,home,-1
70,3,401823510,away,301
70,4,401823511,away,28
70,5,401823512,home,-1
70,6,401823259,home,2463
70,7,401823354,home,2534
70,8,401823568,home,155
70,9,401823569,away,2571
70,10,401817438,away,87
70,11,401823570,home,-1
70,12,401823571,away,13
70,13,401823572,away,2934
70,14,401808453,home,331
70,15,401808471,home,149
70,16,401808472,home,147
70,17,401808473,away,304
70,18,401808474,away,2692
70,19,401808475,home,16
70,20,401808476,home,2502
70,21,401808477,away,2458
70,22,401808478,away,2464
70,23,401808479,away,147
70,24,401808480,away,149
70,25,401808481,home,2692
70,26,401808482,home,304
70,27,401808483,away,2502
70,28,401808484,away,16
70,29,401808485,home,2464
70,30,401808486,home,2458
70,31,401808470,away,331
70,32,401851326,home,16
70,33,401851331,home,147
70,34,401851335,home,331
70,35,401851336,home,149
2634,1,401829384,home,-1
2634,2,401811966,away,2057
2634,3,401829385,home,-1
2634,4,401823360,away,98
2634,5,401829386,away,2633
2634,6,401829387,away,2427
2634,7,401829389,home,-1
2634,8,401829388,away,236
2634,9,401827195,away,2010
2634,10,401820401,away,2439
2634,11,401806349,home,2630
2634,12,401806351,home,2546
2634,13,401806414,away,2635
2634,14,401806422,away,2031
2634,15,401806430,away,2710
2634,16,401806431,away,2197
2634,17,401806439,home,2413
2634,18,401806446,home,88
2634,19,401806452,away,2565
2634,20,401806454,away,2815
2634,21,401806461,home,2031
2634,22,401806458,home,2635
2634,23,401806470,home,2197
2634,24,401806479,home,2710
2634,25,401806485,away,88
2634,26,401806488,away,2413
2634,27,401806493,home,2815
2634,28,401806501,home,2565
2634,29,401806505,away,2546
2634,30,401806512,away,2630
2634,31,401851530,home,2630
2634,32,401851534,home,2413
66,1,401812282,home,161
66,2,401819871,home,2755
66,3,401819872,home,344
66,4,401819873,home,284
66,5,401819874,home,2599
66,6,401819875,home,156
66,7,401831216,home,183
66,8,401819876,home,2016
66,9,401819877,away,2509
66,10,401819878,home,2294
66,11,401819879,home,2197
66,12,401819880,home,299
66,13,401819881,home,2277
66,14,401827592,home,277
66,15,401827605,away,239
66,16,401827611,home,197
66,17,401827617,away,2305
66,18,401827626,away,2132
66,19,401827634,home,2116
66,20,401827645,away,197
66,21,401827651,home,38
66,22,401827659,away,2306
66,23,401827668,home,239
66,24,401827675,away,2628
66,25,401827682,home,2305
66,26,401820819,home,248
66,27,401827693,away,252
66,28,401827705,away,254
66,29,401827712,home,2641
66,30,401820821,away,12
66,31,401827726,home,9
66,32,401851289,home,9
66,33,401851296,home,2641
66,34,401851304,home,12
12,1,401826885,home,57
12,2,401824023,home,3101
12,3,401825588,home,2464
12,4,401813759,home,26
12,5,401812789,away,41
12,6,401826740,home,2172
12,7,401826886,home,2450
12,8,401823480,home,2
12,9,401812266,home,333
12,10,401823529,home,2000
12,11,401823768,home,21
12,12,401826887,home,2065
12,13,401826888,home,2571
12,14,401827599,away,254
12,15,401827604,home,2306
12,16,401827612,away,2628
12,17,401827619,home,9
12,18,401827625,away,2116
12,19,401827637,home,2132
12,20,401827639,home,277
12,21,401820816,away,252
12,22,401827652,away,9
12,23,401827665,home,197
12,24,401820818,away,2305
12,25,401827679,home,2641
12,26,401827689,home,252
12,27,401827695,away,248
12,28,401827700,away,239
12,29,401827707,home,2305
12,30,401820821,home,66
12,31,401827725,away,38
12,32,401851299,home,2116
12,33,401851304,home,66
12,34,401851306,home,248
2006,1,401820595,home,256
2006,2,401820596,home,163
2006,3,401820597,home,-1
2006,4,401820598,away,2509
2006,5,401820599,home,314
2006,6,401831205,home,339
2006,7,401831208,home,43
2006,8,401820600,home,270
2006,9,401809080,home,2083
2006,10,401820601,away,2655
2006,11,401820602,home,93
2006,12,401813767,home,2199
2006,13,401820603,home,-1
2006,14,401814498,away,193
2006,15,401814505,home,2117
2006,16,401814510,away,189
2006,17,401814516,home,2050
2006,18,401814527,home,2711
2006,19,401814528,away,2084
2006,20,401814534,away,195
2006,21,401814544,home,2649
2006,22,401814549,home,2309
2006,23,401814552,away,2199
2006,24,401845848,away,2653
2006,25,401814563,home,113
2006,26,401814568,away,2711
2006,27,401814574,away,2050
2006,28,401814580,home,2084
2006,29,401814586,away,2309
2006,30,401814592,away,2117
2006,31,401814602,home,2459
2006,32,401858188,home,2084
2006,33,401858191,home,2309
2006,34,401858192,home,2649
333,1,401812260,home,155
333,2,401812261,away,2599
333,3,401812262,home,2509
333,4,401811098,home,356
333,5,401812263,home,2250
333,6,401812264,home,2439
333,7,401831220,home,120
333,8,401806376,home,228
333,9,401812265,home,2636
333,10,401812266,home,12
333,11,401812267,home,58
333,12,401812268,home,338
333,13,401812269,home,43
333,14,401808152,home,96
333,15,401808155,away,238
333,16,401808168,home,251
333,17,401808170,away,344
333,18,401808184,away,201
333,19,401808199,home,2633
333,20,401808204,home,142
333,21,401808208,away,57
333,22,401808215,home,245
333,23,401808219,away,2
333,24,401808227,away,145
333,25,401808240,home,2579
333,26,401808244,home,8
333,27,401808252,away,99
333,28,401808263,home,344
333,29,401808271,away,2633
333,30,401808277,away,61
333,31,401808288,home,2
333,32,401851567,home,145
2750,1,401823407,home,-1
2750,2,401817219,away,25
2750,3,401823408,home,2649
2750,4,401823409,home,2515
2750,5,401823012,home,2309
2750,6,401823410,home,-1
2750,7,401823411,away,56
2750,8,401820826,away,2086
2750,9,401817503,away,2754
2750,10,401817510,home,2739
2750,11,401823412,away,276
2750,12,401823413,home,193
2750,13,401823414,home,2199
2750,14,401817600,home,2473
2750,15,401817602,home,270
2750,16,401817606,away,85
2750,17,401817614,away,2174
2750,18,401817619,away,2473
2750,19,401817624,home,2754
2750,20,401817633,home,325
2750,21,401817638,home,94
2750,22,401817645,away,270
2750,23,401817649,away,2739
2750,24,401817652,away,2523
2750,25,401817657,home,2870
2750,26,401817663,home,2174
2750,27,401817669,away,325
2750,28,401817673,home,85
2750,29,401817679,home,2523
2750,30,401817682,away,2870
2750,31,401817687,away,94
2750,32,401851423,home,325
2750,33,401851432,home,94
2750,34,401851434,home,2174
2275,1,401824823,away,2116
2275,2,401824302,away,314
2275,3,401830743,home,-1
2275,4,401809076,away,2083
2275,5,401826838,away,218
2275,6,401822182,home,2325
2275,7,401826905,home,2771
2275,8,401812580,away,219
2275,9,401818534,away,171
2275,10,401817448,away,221
2275,11,401830739,home,-1
2275,12,401817483,away,183
2275,13,401820586,home,2514
2275,14,401811985,home,2097
2275,15,401811996,away,2182
2275,16,401812002,away,119
2275,17,401812007,home,2405
2275,18,401812013,away,2619
2275,19,401812020,home,2210
2275,20,401812025,away,2448
2275,21,401812031,away,2729
2275,22,401812036,home,232
2275,23,401812043,away,2405
2275,24,401812053,home,111
2275,25,401812056,home,119
2275,26,401812063,away,232
2275,27,401812066,away,350
2275,28,401812072,home,2261
2275,29,401812079,away,111
2275,30,401812092,home,2619
2275,31,401812095,home,2182
2275,32,401856430,home,2729
2275,33,401856432,home,119
2275,34,401856433,home,2405
222,1,401819834,home,252
222,2,401823451,home,2511
222,3,401823563,home,2529
222,4,401813447,home,2184
222,5,401822180,away,2325
222,6,401823564,home,295
222,7,401823565,home,218
222,8,401831240,home,219
222,9,401823566,away,130
222,10,401817449,home,221
222,11,401823567,home,275
222,12,401822876,away,2550
222,13,401822881,home,305
222,14,401822883,away,2086
222,15,401822891,home,156
222,16,401822895,away,269
222,17,401822899,away,2507
222,18,401822905,home,2599
222,19,401822911,home,46
222,20,401822913,away,41
222,21,401822922,home,2507
222,22,401822929,home,2550
222,23,401822934,away,46
222,24,401822938,home,269
222,25,401822944,away,156
222,26,401822947,away,2752
222,27,401822953,home,41
222,28,401822961,home,2086
222,29,401822962,away,2599
222,30,401822970,away,305
222,31,401822974,home,2752
222,32,401851314,home,46
328,1,401827910,home,-1
328,2,401822735,home,2670
328,3,401826931,home,2692
328,4,401827911,home,2638
328,5,401809310,home,2655
328,6,401831229,home,2166
328,7,401825579,home,147
328,8,401826835,away,58
328,9,401820802,away,2429
328,10,401813261,home,2287
328,11,401827913,home,36
328,12,401827914,away,278
328,13,401827935,home,23
328,14,401820560,away,2005
328,15,401823822,away,68
328,16,401829294,home,2440
328,17,401823796,away,2253
328,18,401827948,home,2439
328,19,401830829,away,36
328,20,401830824,home,2751
328,21,401823779,home,21
328,22,401829337,away,167
328,23,401829338,away,2751
328,24,401828932,home,278
328,25,401826802,home,235
328,26,401823830,home,68
328,27,401829319,away,2440
328,28,401823784,away,21
328,29,401823805,home,2253
328,30,401829339,away,2439
328,31,401829340,home,167
328,32,401851499,home,2439
328,33,401851503,home,2440
328,34,401851505,home,21
2633,1,401823483,home,2382
2633,2,401823382,home,94
2633,3,401823442,home,2454
2633,4,401826807,home,242
2633,5,401829386,home,2634
2633,6,401827435,home,164
2633,7,401824812,home,248
2633,8,401831215,home,2305
2633,9,401806366,away,183
2633,10,401811099,home,356
2633,11,401817248,home,97
2633,12,401826974,home,2241
2633,13,401829283,home,2569
2633,14,401808145,away,8
2633,15,401808160,home,251
2633,16,401808162,away,57
2633,17,401808175,home,245
2633,18,401808181,home,96
2633,19,401808199,away,333
2633,20,401808201,away,61
2633,21,401808213,home,2
2633,22,401808218,home,145
2633,23,401808220,away,96
2633,24,401808232,away,344
2633,25,401808237,home,99
2633,26,401808247,home,201
2633,27,401808255,away,238
2633,28,401808257,away,142
2633,29,401808271,home,333
2633,30,401808278,away,2579
2633,31,401808286,home,238
2633,32,401851562,home,2
2633,33,401851566,home,238
2294,1,401823398,home,2523
2294,2,401823647,home,2710
2294,3,401823560,home,2752
2294,4,401823648,home,2546
2294,5,401822342,home,2130
2294,6,401823649,home,145
2294,7,401830744,home,2253
2294,8,401825392,away,127
2294,9,401825398,home,120
2294,10,401819878,away,66
2294,11,401823650,home,2711
2294,12,401809083,home,2083
2294,13,401823651,home,2349
2294,14,401825414,home,26
2294,15,401825422,away,135
2294,16,401825435,home,356
2294,17,401825444,away,2509
2294,18,401825447,away,84
2294,19,401825455,home,164
2294,20,401825476,home,30
2294,21,401825488,away,2483
2294,22,401825494,away,264
2294,23,401825501,home,77
2294,24,401825508,away,120
2294,25,401825513,home,2509
2294,26,401825520,home,158
2294,27,401825535,away,275
2294,28,401825540,home,194
2294,29,401825547,away,213
2294,30,401825560,home,130
2294,31,401825569,away,158
2294,32,401851365,home,120
2294,33,401851375,home,194
228,1,401812916,home,160
228,2,401812917,home,2241
228,3,401812918,home,2413
228,4,401812919,away,46
228,5,401812920,home,2453
228,6,401809308,home,277
228,7,401831230,home,61
228,8,401827173,home,2010
228,9,401806376,away,333
228,10,401812923,home,252
228,11,401812924,home,2382
228,12,401812925,home,2579
228,13,401812926,home,2132
228,14,401820640,away,183
228,15,401820647,away,221
228,16,401820652,home,2567
228,17,401820662,away,87
228,18,401820667,home,103
228,19,401820676,home,2390
228,20,401820685,home,152
228,21,401820690,away,59
228,22,401820707,home,221
228,23,401820720,away,24
228,24,401820722,away,25
228,25,401820733,home,259
228,26,401820740,away,150
228,27,401820753,away,154
228,28,401820755,home,52
228,29,401820770,home,97
228,30,401820779,away,153
228,31,401820787,home,59
228,32,401851176,home,154
228,33,401851180,home,153
228,34,401851182,home,150
26,1,401813756,home,331
26,2,401813757,home,2492
26,3,401813758,home,2698
26,4,401813759,home,12
26,5,401813760,home,16
26,6,401813761,home,2506
26,7,401813762,home,25
26,8,401825396,away,264
26,9,401825401,home,2483
26,10,401813763,home,2250
26,11,401813764,home,9
26,12,401813765,home,13
26,13,401813766,home,27
26,14,401825414,away,2294
26,15,401825424,away,275
26,16,401825434,home,120
26,17,401825443,away,213
26,18,401825449,away,194
26,19,401825459,home,2509
26,20,401825469,home,77
26,21,401825477,away,2483
26,22,401825483,home,84
26,23,401825490,home,164
26,24,401825500,home,264
26,25,401825514,away,130
26,26,401825521,away,127
26,27,401825532,home,356
26,28,401825539,home,30
26,29,401825545,away,135
26,30,401825554,home,158
26,31,401825566,away,30
26,32,401851378,home,164
26,33,401851383,home,127
26,34,401851386,home,2509
2460,1,401820541,home,2463
2460,2,401820542,home,2571
2460,3,401820543,home,231
2460,4,401820544,home,2459
2460,5,401820545,away,300
2460,6,401817158,home,2350
2460,7,401830747,home,202
2460,8,401820546,home,-1
2460,9,401820547,home,2724
2460,10,401820548,home,2473
2460,11,401830246,away,82
2460,12,401820549,away,2608
2460,13,401830254,home,2674
2460,14,401830257,home,282
2460,15,401830260,away,339
2460,16,401830203,home,2057
2460,17,401830233,away,71
2460,18,401830268,home,82
2460,19,401830273,away,2674
2460,20,401830276,away,2287
2460,21,401830279,home,93
2460,22,401830284,away,79
2460,23,401830285,home,339
2460,24,401830226,home,71
2460,25,401830295,away,93
2460,26,401830213,away,2057
2460,27,401830303,home,2181
2460,28,401830307,away,282
2460,29,401830310,home,79
2460,30,401830312,home,2287
2460,31,401830317,away,2181
2460,32,401851487,home,339
2460,33,401851491,home,2287
2460,34,401851493,home,71
2460,35,401851494,home,82
2511,1,401823449,home,2737
2511,2,401823450,home,-1
2511,3,401823451,away,222
2511,4,401813446,away,2184
2511,5,401823452,home,2529
2511,6,401823493,home,2430
2511,7,401823494,away,231
2511,8,401817492,away,258
2511,9,401823495,home,2241
2511,10,401823496,home,2569
2511,11,401817535,away,154
2511,12,401823497,away,8
2511,13,401823498,away,2
2511,14,401807662,home,2198
2511,15,401807667,home,91
2511,16,401807677,away,294
2511,17,401807683,away,2454
2511,18,401807689,away,526
2511,19,401807695,away,56
2511,20,401807697,home,2453
2511,21,401807707,away,2698
2511,22,401807710,home,2110
2511,23,401807720,away,91
2511,24,401807722,home,294
2511,25,401807731,home,2454
2511,26,401807733,home,2046
2511,27,401807741,home,288
2511,28,401807745,away,2453
2511,29,401807756,home,2698
2511,30,401807757,away,2198
2511,31,401807768,away,2110
2511,32,401851248,home,2698
2511,33,401851250,home,2046
2511,34,401851251,home,2110
2509,1,401828553,home,339
2509,2,401826869,home,2473
2509,3,401812262,away,333
2509,4,401820598,home,2006
2509,5,401823636,home,235
2509,6,401823637,home,2641
2509,7,401822359,home,2197
2509,8,401825393,away,164
2509,9,401819877,home,66
2509,10,401825406,home,135
2509,11,401823028,home,269
2509,12,401823482,home,2
2509,13,401823019,home,2309
2509,14,401825417,away,275
2509,15,401825426,home,264
2509,16,401825433,home,213
2509,17,401825444,home,2294
2509,18,401825451,away,30
2509,19,401825459,away,26
2509,20,401825468,home,356
2509,21,401825473,away,84
2509,22,401825486,away,120
2509,23,401825498,home,2483
2509,24,401825507,away,158
2509,25,401825513,away,2294
2509,26,401825524,home,130
2509,27,401825528,home,84
2509,28,401825543,home,127
2509,29,401825552,away,194
2509,30,401825556,away,77
2509,31,401825565,home,275
2509,32,401851377,home,77
2509,33,401851382,home,158
2509,34,401851386,home,26
2509,35,401851388,home,130
2599,1,401820577,home,2514
2599,2,401812261,home,333
2599,3,401826915,home,2729
2599,4,401809078,home,2083
2599,5,401819874,home,66
2599,6,401819827,home,239
2599,7,401831218,home,2
2599,8,401826916,home,145
2599,9,401824309,home,314
2599,10,401822869,home,305
2599,11,401809306,home,96
2599,12,401812611,home,108
2599,13,401822879,away,46
2599,14,401822882,home,2507
2599,15,401822888,away,2086
2599,16,401822892,away,156
2599,17,401822897,home,269
2599,18,401822905,away,222
2599,19,401822909,home,2550
2599,20,401822914,away,2752
2599,21,401822919,home,2086
2599,22,401822928,away,305
2599,23,401822932,home,41
2599,24,401822937,home,2752
2599,25,401822943,away,2507
2599,26,401822949,away,269
2599,27,401822952,home,156
2599,28,401822959,away,41
2599,29,401822962,home,222
2599,30,401822967,home,46
2599,31,401822972,away,2550
2599,32,401851311,home,2507
2599,33,401851315,home,2550
2599,34,401851317,home,41
57,1,401826885,home,12
57,2,401823441,home,2454
57,3,401826707,home,52
57,4,401809416,home,2390
57,5,401827489,home,2771
57,6,401809047,home,2628
57,7,401831223,home,2507
57,8,401806364,away,150
57,9,401812793,home,41
57,10,401817151,home,45
57,11,401812387,home,2598
57,12,401829406,home,2142
57,13,401829419,home,159
57,14,401808147,away,142
57,15,401808153,home,61
57,16,401808162,home,2633
57,17,401808172,away,201
57,18,401808182,away,238
57,19,401808189,home,99
57,20,401808193,home,2
57,21,401808203,away,2579
57,22,401808208,home,333
57,23,401808224,away,245
57,24,401808230,away,61
57,25,401808234,home,96
57,26,401808241,home,2579
57,27,401808253,away,145
57,28,401808264,away,251
57,29,401808266,home,8
57,30,401808274,home,344
57,31,401808281,away,96
57,32,401851565,home,96
57,33,401851569,home,238
2116,1,401824823,home,2275
2116,2,401824824,home,238
2116,3,401824825,home,50
2116,4,401824826,away,245
2116,5,401824827,home,2473
2116,6,401817445,home,221
2116,7,401820580,home,2514
2116,8,401823518,home,2678
2116,9,401824828,home,119
2116,10,401823491,home,2382
2116,11,401824829,home,526
2116,12,401824830,home,2226
2116,13,401827594,home,2305
2116,14,401827602,away,197
2116,15,401827615,home,2132
2116,16,401827622,away,2306
2116,17,401827625,home,12
2116,18,401827634,away,66
2116,19,401827643,away,38
2116,20,401827647,home,9
2116,21,401827653,home,2641
2116,22,401827661,away,248
2116,23,401827671,away,2132
2116,24,401827684,home,277
2116,25,401827687,home,2628
2116,26,401827699,away,254
2116,27,401827701,away,252
2116,28,401827709,home,239
2116,29,401827716,home,197
2116,30,401827722,away,277
2116,31,401851291,home,2132
2116,32,401851299,home,12
2305,1,401819882,home,2739
2305,2,401817263,away,153
2305,3,401819883,home,357
2305,4,401819884,home,163
2305,5,401817232,home,150
2305,6,401817436,home,87
2305,7,401817482,home,183
2305,8,401831215,home,2633
2305,9,401812791,home,41
2305,10,401819885,home,142
2305,11,401817259,away,152
2305,12,401819886,home,119
2305,13,401819887,home,2166
2305,14,401827594,away,2116
2305,15,401827601,home,2628
2305,16,401827614,away,277
2305,17,401827617,home,66
2305,18,401827624,home,239
2305,19,401827633,away,38
2305,20,401827644,away,2306
2305,21,401827655,home,252
2305,22,401820817,away,2641
2305,23,401827669,home,254
2305,24,401820818,home,12
2305,25,401827682,away,66
2305,26,401827690,away,197
2305,27,401827696,home,2132
2305,28,401820820,home,248
2305,29,401827707,away,12
2305,30,401827715,away,9
2305,31,401827727,home,2306
2305,32,401851302,home,2628
2305,33,401851305,home,248
41,1,401812785,home,2441
41,2,401812786,home,2349
41,3,401812787,home,171
41,4,401812788,home,252
41,5,401812789,home,12
41,6,401812790,home,2803
41,7,401811096,home,356
41,8,401812791,away,2305
41,9,401812792,home,2837
41,10,401812793,home,57
41,11,401812794,home,251
41,12,401822868,home,2086
41,13,401822875,away,305
41,14,401822880,away,2752
41,15,401822885,home,269
41,16,401822889,away,2507
41,17,401822893,home,305
41,18,401822900,away,2550
41,19,401822904,away,46
41,20,401822913,home,222
41,21,401822918,home,2507
41,22,401822923,away,156
41,23,401822927,home,2752
41,24,401822932,away,2599
41,25,401822940,away,2086
41,26,401822942,home,46
41,27,401822948,home,156
41,28,401822953,away,222
41,29,401822959,home,2599
41,30,401822963,home,2550
41,31,401822973,away,269
41,32,401851313,home,2752
41,33,401851316,home,46
41,34,401851317,away,2599
2856,1,401823530,home,2908
2856,2,401823531,away,300
2856,3,401823532,home,2710
2856,4,401823533,home,27
2856,5,401823534,home,2755
2856,6,401823535,home,301
2856,7,401823536,away,204
2856,8,401819866,away,38
2856,9,401819837,away,252
2856,10,401819911,away,254
2856,11,401823506,away,331
